,Date,Index_Symbol,Index_Name,Index_Type,Index_Currency,Index_Close,Index_Component_Count,Index_Mcap_Units,Index_Divisor,Internal_Number,ISIN,SEDOL,RIC,CUSIP,Instrument_Name,Country,Currency,Exchange,ICB,Shares,Free_Float,Capfactor,Weightfactor,Close_unadjusted_local,FX_local_to_Index_Currency,Mcap_Units_local,Mcap_Units_Index_Currency,Weight
24,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,490541,FR0000120271,B15C557,TOTF.PA,,TOTAL,FR,EUR,EURONEXT (FR),537,,,1,396805,26.5,1,10515333,10515333,1.21374
25,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,7535,,,1,905673,10.725,1.0679769,9713343,10373626,1.19738
26,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,6575,,,1,7034042,2.28,0.6365981,16037616,10209516,1.17844
27,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B1FF8P,JP3142500002,B1FF8P7,5019.T,,Idemitsu Kosan Co. Ltd.,JP,JPY,Tokio Stock Exchange,533,,,1,504798,2414,0.0083463,1218582372,10170654,1.17395
28,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,658508,AU000000SUN6,6585084,SUN.AX,,SUNCORP GROUP LTD.,AU,AUD,ASX,8575,,,1,2428909,7.81,0.5349169,18969779,10147256,1.17125
29,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,662460,AU000000NAB4,6624608,NAB.AX,,National Australia Bank Ltd.,AU,AUD,ASX,8355,,,1,1360700,13.88,0.5349169,18886516,10102717,1.16611
30,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,4577,,,1,680826,13.746,1.0679769,9358634,9994805,1.15366
31,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,10120185,8.23,0.1198344,83289123,9980902,1.15205
32,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,F,US3453708600,2615468,F.N,,Ford Motor Co.,US,USD,New York Stock Exchange,3353,,,1,2642682,4.01,0.9294113,10597155,9849115,1.13684
33,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RKT,US96145D1054,BYR0914,WRK.N,,WESTROCK,US,USD,New York Stock Exchange,2723,,,1,415350,24.81,0.9294113,10304834,9577429,1.10548
34,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,606558,AU000000ANZ3,6065586,ANZ.AX,,Australia & New Zealand Bankin,AU,AUD,ASX,8355,,,1,1257041,14.1,0.5349169,17724278,9481016,1.09435
35,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,577,,,1,2538163,3.704,1,9401356,9401356,1.08516
36,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,663376,HK0017000149,6633767,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,8633,,,1,10188894,7.61,0.1198344,77537483,9291658,1.07249
37,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,461785,DE0005552004,4617859,DPWGn.DE,,DEUTSCHE POST,DE,EUR,XETRA (DE),2771,,,1,429649,21.155,1,9089225,9089225,1.04913
38,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,481334,SE0000148884,4813345,SEBa.ST,,SKANDINAVISKA ENSKILDA BK A,SE,SEK,OMX (SE),8355,,,1,1619429,62.08,0.0901153,100534152,9059665,1.04572
39,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,626551,SG1L01001701,6175203,DBSM.SI,,DBS Group Holdings Ltd.,SG,SGD,Singapore Exchange,8355,,,1,834059,16.88,0.6365981,14078916,8962611,1.03451
40,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B1G185,JP3711200000,B1G1854,8304.T,,AOZORA BANK,JP,JPY,Tokio Stock Exchange,8355,,,1,537219,1977,0.0083463,1062081963,8864455,1.02318
41,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,217052,CA1360691010,2170525,CM.TO,,Canadian Imperial Bank of Comm,CA,CAD,Toronto Stock Exchange,8355,,,1,196201,67.61,0.6392637,13265150,8479929,0.9788
42,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,7535,,,1,1663730,41.85,0.1198344,69627101,8343722,0.96308
43,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,691678,SG1M31001969,6916781,UOBH.SI,,United Overseas Bank Ltd.,SG,SGD,Singapore Exchange,8355,,,1,722824,17.57,0.6365981,12700018,8084807,0.93319
44,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,405671,IT0000062072,4056719,GASI.MI,,ASSICURAZIONI GENERALI,IT,EUR,Milan,8532,,,1,733966,10.895,1,7996560,7996560,0.92301
45,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,642012,SG1M51904654,6420129,CMLT.SI,,CAPITALAND MALL TRUST MGMT,SG,SGD,Singapore Exchange,8672,,,1,7742003,1.61,0.6365981,12464625,7934956,0.9159
46,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US20RF,NL0009434992,B3SPXZ3,LYB.N,,LYONDELLBASELL INDUSTRIES,US,USD,New York Stock Exchange,1353,,,1,209165,40.49,0.9294113,8469091,7871269,0.90855
47,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IP,US4601461035,2465254,IP.N,,International Paper Co.,US,USD,New York Stock Exchange,1737,,,1,317761,26.47,0.9294113,8411134,7817403,0.90233
48,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SBC,US00206R1023,2831811,T.N,,AT&T Inc.,US,USD,New York Stock Exchange,6535,,,1,309055,26.77,0.9294113,8273402,7689394,0.88755
49,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,7537,,,1,3035199,4.8,0.5270238,14568955,7678186,0.88626
50,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,479736,FR0010411983,B1LB9P6,SCOR.PA,,SCOR,FR,EUR,EURONEXT (FR),8538,,,1,394712,19.295,1,7615968,7615968,0.87908
51,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,STX,IE00B58JVZ52,B58JVZ5,STX.OQ,,Seagate Technology Inc.,US,USD,NASDAQ,9572,,,1,199537,40.78,0.9294113,8137119,7562730,0.87293
52,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,557955,FI0009007132,5579550,FORTUM.HE,,FORTUM,FI,EUR,OMX (FI),7535,,,1,614799,12.28,1,7549732,7549732,0.87143
53,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PRU,US7443201022,2819118,PRU.N,,Prudential Financial Inc.,US,USD,New York Stock Exchange,8575,,,1,206458,39.22,0.9294113,8097283,7525706,0.86866
54,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,554398,FR0000120222,5543986,CNPP.PA,,CNP ASSURANCES,FR,EUR,EURONEXT (FR),8575,,,1,1104850,6.76,1,7468786,7468786,0.86209
55,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SCL.B,CA82028K2002,2801836,SJRb.TO,,Shaw Communications Inc. Cl B,CA,CAD,Toronto Stock Exchange,5553,,,1,647683,17.84,0.6392637,11554665,7386478,0.85259
56,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BNS,CA0641491075,2076281,BNS.TO,,Bank of Nova Scotia,CA,CAD,Toronto Stock Exchange,8355,,,1,246607,46.72,0.6392637,11521479,7365263,0.85014
57,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,8671,,,1,10405275,1.11,0.6365981,11549855,7352616,0.84868
58,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,8575,,,1,652590,17.62,0.6392637,11498636,7350660,0.84845
59,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CCL,PA1436583006,2523044,CCL.N,,Carnival Corp.,US,USD,New York Stock Exchange,5759,,,1,654654,12,0.9294113,7855848,7301314,0.84276
60,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,B0PB4M,HK0823032773,B0PB4M7,0823.HK,,Link Real Estate Investment Tr,HK,HKD,Hong Kong Stock Exchange,8672,,,1,942868,63.75,0.1198344,60107835,7202986,0.83141
61,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,413366,FR0000131104,7309681,BNPP.PA,,BNP PARIBAS,FR,EUR,EURONEXT (FR),8355,,,1,283104,25.425,1,7197919,7197919,0.83082
62,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,NOB,US9497461015,2649100,WFC.N,,Wells Fargo & Co.,US,USD,New York Stock Exchange,8355,,,1,301020,25.25,0.9294113,7600755,7064228,0.81539
63,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,499187,CH0011075394,5983816,ZURN.S,,ZURICH INSURANCE GROUP,CH,CHF,SIX Swiss Exchange,8532,,,1,27290,271,0.9458949,7395590,6995451,0.80745
64,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,IBM,US4592001014,2005973,IBM.N,,International Business Machine,US,USD,New York Stock Exchange,9533,,,1,79398,94.77,0.9294113,7524548,6993400,0.80722
65,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,624226,SG1B51001017,6242260,JCYC.SI,,Jardine Cycle & Carriage Ltd.,SG,SGD,Singapore Exchange,5379,,,1,635532,17.13,0.6365981,10886663,6930429,0.79995
66,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEN,US3546131018,2350684,BEN.N,,Franklin Resources Inc.,US,USD,New York Stock Exchange,8771,,,1,485519,15.3,0.9294113,7428441,6904077,0.79691
67,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,401632,DE0008404005,5231485,ALVG.DE,,ALLIANZ,DE,EUR,XETRA (DE),8532,,,1,52347,131.74,1,6896194,6896194,0.796
68,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BEL,US92343V1044,2090571,VZ.N,,Verizon Communications Inc.,US,USD,New York Stock Exchange,6535,,,1,145452,50.31,0.9294113,7317690,6801144,0.78503
69,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,478165,CH0126881561,B545MG5,SRENH.S,,SWISS REINSURANCE COMPANY,CH,CHF,SIX Swiss Exchange,8538,,,1,128856,55.8,0.9458949,7190165,6801140,0.78503
70,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,BMO,CA0636711016,2076009,BMO.TO,,Bank of Montreal,CA,CAD,Toronto Stock Exchange,8355,,,1,187235,56.24,0.6392637,10530096,6731508,0.77699
71,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VLO,US91913Y1001,2041364,VLO.N,,Valero Energy Corp.,US,USD,New York Stock Exchange,533,,,1,220687,32.62,0.9294113,7198810,6690655,0.77227
72,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,7535,,,1,850877,65,0.1198344,55307005,6627682,0.765
73,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFE,US7170811035,2684703,PFE.N,,Pfizer Inc.,US,USD,New York Stock Exchange,4577,,,1,248365,28.49,0.9294113,7075919,6576439,0.75909
74,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,649026,SG1U68934629,B1VQ5C0,KPLM.SI,,Keppel Corp. Ltd.,SG,SGD,Singapore Exchange,573,,,1,2022898,5.01,0.6365981,10134719,6451743,0.7447
75,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HOU,US15189T1079,2440637,CNP.N,,CenterPoint Energy Inc.,US,USD,New York Stock Exchange,7575,,,1,555578,12.1,0.9294113,6722494,6247962,0.72117
76,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,274642,CA56501R1064,2492519,MFC.TO,,Manulife Financial Corp.,CA,CAD,Toronto Stock Exchange,8575,,,1,750943,12.97,0.6392637,9739731,6226256,0.71867
77,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RY,CA7800871021,2754383,RY.TO,,Royal Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,134162,72.25,0.6392637,9693205,6196514,0.71524
78,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,CMA,US2003401070,2212870,CMA.N,,Comerica Inc.,US,USD,New York Stock Exchange,8355,,,1,242412,27.34,0.9294113,6627544,6159714,0.71099
79,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PFG,US74251V1026,2803014,PFG.OQ,,Principal Financial Group Inc.,US,USD,NASDAQ,8575,,,1,267049,24.16,0.9294113,6451904,5996472,0.69215
80,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,7535,,,1,340551,18.59,0.9294113,6330843,5883957,0.67916
81,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US10NA,US37045V1008,B665KZ5,GM.N,,GENERAL MOTORS,US,USD,New York Stock Exchange,3353,,,1,354589,17.6,0.9294113,6240766,5800239,0.6695
82,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,GIS,US3703341046,2367026,GIS.N,,General Mills Inc.,US,USD,New York Stock Exchange,3577,,,1,131167,47.28,0.9294113,6201576,5763815,0.66529
83,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,654362,AU000000SYD9,B70DWB2,SYD.AX,,SYDNEY AIRPORT,AU,AUD,ASX,2777,,,1,2159019,4.99,0.5349169,10773505,5762930,0.66519
84,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US506X,US1746101054,BQRX1X3,CFG.N,,CITIZENS FINANCIAL GROUP,US,USD,New York Stock Exchange,8355,,,1,379756,15.87,0.9294113,6026728,5601309,0.64653
85,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,774563,FR0000064578,7745638,CVO.PA,,COVIVIO,FR,EUR,EURONEXT (FR),8671,,,1,110194,50.1,1,5520719,5520719,0.63723
86,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,WU,US9598021098,B1F76F9,WU.N,,Western Union Co.,US,USD,New York Stock Exchange,8773,,,1,318627,18.55,0.9294113,5910531,5493314,0.63407
87,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,US112Q,US56585A1025,B3K3L40,MPC.N,,MARATHON PETROLEUM,US,USD,New York Stock Exchange,537,,,1,350416,16.62,0.9294113,5823914,5412811,0.62478
88,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,VNO,US9290421091,2933632,VNO.N,,Vornado Realty Trust,US,USD,New York Stock Exchange,8671,,,1,189349,30.61,0.9294113,5795973,5386843,0.62178
89,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,NA,CA6330671034,2077303,NA.TO,,National Bank of Canada,CA,CAD,Toronto Stock Exchange,8355,,,1,210896,38.73,0.6392637,8168002,5221507,0.6027
90,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,SO,US8425871071,2829601,SO.N,,Southern Co.,US,USD,New York Stock Exchange,7535,,,1,129065,43.23,0.9294113,5579480,5185632,0.59855
91,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DUK,US26441C2044,B7VD3F2,DUK.N,,Duke Energy Corp.,US,USD,New York Stock Exchange,7575,,,1,83975,64.15,0.9294113,5386996,5006735,0.5779
92,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,8671,,,1,3429982,2.29,0.6365981,7854659,5000261,0.57716
93,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,256612,CA8667961053,2566124,SLF.TO,,Sun Life Financial Inc.,CA,CAD,Toronto Stock Exchange,8575,,,1,213839,35.56,0.6392637,7604115,4861035,0.56109
94,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,PEG,US7445731067,2707677,PEG.N,,Public Service Enterprise Grou,US,USD,New York Stock Exchange,7535,,,1,140459,36.86,0.9294113,5177319,4811859,0.55541
95,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,DTE,US2333311072,2280220,DTE.N,,DTE Energy Co.,US,USD,New York Stock Exchange,7535,,,1,65217,76.81,0.9294113,5009318,4655717,0.53739
96,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,RCI.B,CA7751092007,2169051,RCIb.TO,,Rogers Communications Inc. Cl,CA,CAD,Toronto Stock Exchange,6575,,,1,152750,47.27,0.6392637,7220493,4615799,0.53278
97,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,ED,US2091151041,2216850,ED.N,,Consolidated Edison Inc.,US,USD,New York Stock Exchange,7535,,,1,75960,65.35,0.9294113,4963986,4613585,0.53253
98,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,HWP,US40434L1052,BYX4D52,HPQ.N,,HP Inc.,US,USD,New York Stock Exchange,9572,,,1,317410,13.7,0.9294113,4348517,4041561,0.4665
99,3/23/2020,SDGP,STXG18SD100 EUR P,Price,EUR,1844.12,100,866359568,469796,685085,AU000000SGP0,6850856,SGP.AX,,Stockland,AU,AUD,ASX,8673,,,1,3777753,1.795,0.5349169,6781067,3627307,0.41868
0,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,608625,AU000000FMG4,6086253,FMG.AX,,Fortescue Metals Group Ltd.,AU,AUD,ASX,55102010,,,1,2065669,19.16,0.6493929,39578218,25701814,2.52221
1,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,617350,AU000000HVN7,6173508,HVN.AX,,Harvey Norman Holdings Ltd.,AU,AUD,ASX,40401010,,,1,5700744,5.93,0.6493929,33805412,21952994,2.15433
2,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,37178,GB0009252882,925288,GSK.L,,GLAXOSMITHKLINE,GB,GBP,LSE,20103015,,,1,1246175,13.02,1.1610357,16225199,18838035,1.84864
3,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,643532,HK0006000050,6435327,0006.HK,,POWER ASSETS HOLDINGS LTD,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,3679136,46.3,0.1079133,170343997,18382383,1.80393
4,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,670262,AU000000JBH7,6702623,JBH.AX,,JB Hi-Fi Ltd.,AU,AUD,ASX,40401030,,,1,541458,51.84,0.6493929,28069183,18227928,1.78877
5,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,51152,GB0005603997,560399,LGEN.L,,LEGAL & GENERAL GRP,GB,GBP,LSE,30301010,,,1,5506289,2.721,1.1610357,14982612,17395348,1.70707
6,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,79087,GB0007908733,790873,SSE.L,,SCOTTISH & SOUTHERN ENERGY,GB,GBP,LSE,65101015,,,1,1021108,14.265,1.1610357,14566106,16911769,1.65961
7,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B06QFB,GB00B06QFB75,B06QFB7,IGG.L,,IG GRP HLDG,GB,GBP,LSE,30202015,,,1,1519111,8.83,1.1610357,13413750,15573843,1.52832
8,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,647453,JP3726800000,6474535,2914.T,,Japan Tobacco Inc.,JP,JPY,Tokio Stock Exchange,45103010,,,1,946732,2122,0.0077115,2008965304,15492136,1.5203
9,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,517617,FR0000133308,5176177,ORAN.PA,,ORANGE,FR,EUR,EURONEXT (FR),15102015,,,1,1439641,10.485,1,15094636,15094636,1.48129
10,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B00D9P,BE0003810273,B00D9P6,PROX.BR,,PROXIMUS,BE,EUR,EURONEXT (BE),15102015,,,1,825107,17.92,1,14785917,14785917,1.451
11,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,NL403F,NL0010773842,BNG8PQ9,NN.AS,,NN GROUP,NL,EUR,EURONEXT (NL),30301010,,,1,350152,40.89,1,14317715,14317715,1.40505
12,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,615252,NZCENE0001S6,6152529,CEN.NZ,,Contact Energy Ltd.,NZ,NZD,NZX,65101010,,,1,3444923,6.75,0.6013953,23253230,13984383,1.37234
13,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,663376,HK0000608585,BM94GQ4,0017.HK,,New World Development Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,3232970,40,0.1079133,129318800,13955218,1.36948
14,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,B04PZ7,SG1Q52922370,B04PZ72,SUNT.SI,,Suntec Real Estate Investment,SG,SGD,Singapore Exchange,35102030,,,1,14279935,1.55,0.6254497,22133899,13843640,1.35853
15,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP609N,JP3752900005,BYT8143,6178.T,,JAPAN POST HOLDINGS,JP,JPY,Tokio Stock Exchange,30301010,,,1,1580150,1086,0.0077115,1716042900,13233265,1.29863
16,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,PPL,US69351T1060,2680905,PPL.N,,PPL Corp.,US,USD,New York Stock Exchange,65101015,,,1,530681,29.07,0.8380825,15426897,12929012,1.26877
17,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,641440,JP3768600003,6414401,1808.T,,Haseko Corp.,JP,JPY,Tokio Stock Exchange,50101010,,,1,1013787,1636,0.0077115,1658555532,12789951,1.25512
18,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681042,HK0083000502,6810429,0083.HK,,Sino Land Co. Ltd.,HK,HKD,Hong Kong Stock Exchange,35101010,,,1,10453173,11.2,0.1079133,117075538,12634008,1.23982
19,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,POW,CA7392391016,2697701,POW.TO,,Power Corp. of Canada,CA,CAD,Toronto Stock Exchange,30301010,,,1,550743,33.53,0.6689411,18466413,12352942,1.21224
20,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,681075,SG1T75931496,B02PY22,STEL.SI,,Singapore Telecommunications L,SG,SGD,Singapore Exchange,15102015,,,1,8303472,2.36,0.6254497,19596194,12256434,1.20277
21,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,725147,IT0003153415,7251470,SRG.MI,,SNAM RETE GAS,IT,EUR,Milan,60101035,,,1,2594158,4.619,1,11982416,11982416,1.17588
22,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,484651,IT0003497176,7634402,TLITn.MI,,TELECOM ITALIA RNC,IT,EUR,Milan,15102015,,,1,25729676,0.4624,1,11897402,11897402,1.16754
23,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656302,JP3890350006,6563024,8316.T,,Sumitomo Mitsui Financial Grou,JP,JPY,Tokio Stock Exchange,30101010,,,1,358495,4302,0.0077115,1542245490,11893026,1.16711
24,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,656387,SG1M77906915,6563875,AEMN.SI,,Ascendas Real Estate Investmen,SG,SGD,Singapore Exchange,35102030,,,1,6102644,3.08,0.6254497,18796144,11756042,1.15366
25,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,642012,SG1M51904654,6420129,CMLT.SI,,CAPTIALAND INT COMM TRUST,SG,SGD,Singapore Exchange,35102045,,,1,8520239,2.18,0.6254497,18574121,11617178,1.14004
26,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,JP407J,JP3117700009,BH0VTS2,7167.T,,MEBUKI FINANCIAL GROUP,JP,JPY,Tokio Stock Exchange,30101010,,,1,5243909,287,0.0077115,1505001883,11605822,1.13892
27,3/22/2021,SDGP,STXG18SD100 EUR P,Price,EUR,2877.19,100,1019018528,354171,619091,HK0002007356,6097017,0002.HK,,CLP Holdings Ltd.,HK,HKD,Hong Kong Stock Exchange,65101015,,,1,1409162,75.9,0.1079133,106955396,11541910,1.13265
